BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.7128;ReceivingData;anonymous;Sample;10939;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:36.8066
0.7960;ReceivingData;anonymous;Sample;10945;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:36.9740
0.8330;ReceivingData;anonymous;Sample;10951;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:37.1417
0.8430;ReceivingData;anonymous;Sample;10957;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:37.2915
0.8513;ReceivingData;anonymous;Sample;10962;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:37.4436
0.8439;ReceivingData;anonymous;Sample;10968;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:37.5910
0.8284;ReceivingData;anonymous;Sample;10974;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:37.7598
0.8229;ReceivingData;anonymous;Sample;10980;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:37.9250
0.8229;ReceivingData;anonymous;Sample;10986;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:38.0958
0.2228;ReceivingData;anonymous;Sample;10992;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:38.2636
0.2339;ReceivingData;anonymous;Sample;10998;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:38.4068
0.2228;ReceivingData;anonymous;Sample;11296;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:47.0825
0.2339;ReceivingData;anonymous;Sample;11302;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:47.2522
0.2654;ReceivingData;anonymous;Sample;11307;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:47.3996
0.2795;ReceivingData;anonymous;Sample;11313;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:47.5656
0.3053;ReceivingData;anonymous;Sample;11319;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:47.7331
0.3471;ReceivingData;anonymous;Sample;11324;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:47.8822
0.4786;ReceivingData;anonymous;Sample;11329;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:48.0336
0.6045;ReceivingData;anonymous;Sample;11334;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:48.1853
0.6219;ReceivingData;anonymous;Sample;11339;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:48.3345
0.6052;ReceivingData;anonymous;Sample;11344;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:48.4843
