Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;13666;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:02:51.7863
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;13667;NULL;NULL;NULL;11;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:02:51.8225
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;13807;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:02:55.4189
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;13933;NULL;NULL;NULL;11;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:02:58.4284
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;13933;NULL;NULL;NULL;11;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:02:58.4294
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;13942;NULL;NULL;NULL;11;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:02:58.6274
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;13966;NULL;NULL;NULL;11;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:02:59.1444
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;13989;NULL;NULL;NULL;11;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:02:59.6440
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;13991;NULL;NULL;NULL;11;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:02:59.6930
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;13992;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:02:59.7085
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;13993;NULL;NULL;NULL;12;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:02:59.7266
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;14043;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:00.9189
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;14160;NULL;NULL;NULL;12;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:03.5801
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14160;NULL;NULL;NULL;12;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:03.5801
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14196;NULL;NULL;NULL;12;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:04.4291
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14223;NULL;NULL;NULL;12;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:05.0804
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14245;NULL;NULL;NULL;12;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:05.6166
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14247;NULL;NULL;NULL;12;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:05.6491
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;14248;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:05.6834
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;14249;NULL;NULL;NULL;13;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:05.6986
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;14315;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:07.3766
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;14388;NULL;NULL;NULL;13;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:09.0500
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14388;NULL;NULL;NULL;13;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:09.0500
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14426;NULL;NULL;NULL;13;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:09.9692
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14482;NULL;NULL;NULL;13;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:11.2524
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14529;NULL;NULL;NULL;13;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:12.3567
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14531;NULL;NULL;NULL;13;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:12.4066
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;14532;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:12.4204
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;14533;NULL;NULL;NULL;14;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:12.4558
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;14586;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:13.8701
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;14705;NULL;NULL;NULL;14;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:16.8246
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14705;NULL;NULL;NULL;14;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:16.8256
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14726;NULL;NULL;NULL;14;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:17.3576
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14761;NULL;NULL;NULL;14;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:18.2110
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14796;NULL;NULL;NULL;14;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:19.0769
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14798;NULL;NULL;NULL;14;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:19.1257
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;14799;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:19.1593
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;14800;NULL;NULL;NULL;15;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:19.1753
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;14832;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:20.0184
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;14926;NULL;NULL;NULL;15;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:22.3809
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14926;NULL;NULL;NULL;15;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:22.3819
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15000;NULL;NULL;NULL;15;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:24.1800
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15021;NULL;NULL;NULL;15;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:24.6840
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15056;NULL;NULL;NULL;15;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:25.5174
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15058;NULL;NULL;NULL;15;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:25.5570
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;15059;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:25.5799
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;15060;NULL;NULL;NULL;16;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:25.6171
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;15110;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:26.9275
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;15145;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:27.8197
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;15182;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:28.7246
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;15236;NULL;NULL;NULL;16;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:30.0876
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15236;NULL;NULL;NULL;16;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:30.0886
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15245;NULL;NULL;NULL;16;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:30.3017
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15267;NULL;NULL;NULL;16;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:30.8187
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15303;NULL;NULL;NULL;16;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:31.7202
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15305;NULL;NULL;NULL;16;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:31.7752
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;15306;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:31.8057
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;15307;NULL;NULL;NULL;17;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:31.8401
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;15356;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:33.3584
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;15403;NULL;NULL;NULL;17;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:34.7785
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15403;NULL;NULL;NULL;17;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:34.7790
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15426;NULL;NULL;NULL;17;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:35.4410
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15474;NULL;NULL;NULL;17;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:36.7927
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15509;NULL;NULL;NULL;17;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:37.8289
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15511;NULL;NULL;NULL;17;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:37.8921
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;15512;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:37.9086
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;15513;NULL;NULL;NULL;18;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:37.9442
2;NULL;NULL;NULL;NULL;anonymous;Player Attacking;15603;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:40.7005
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;15631;NULL;Goblin 2 Variant (3);NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:41.5125
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15669;NULL;NULL;NULL;18;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:42.5467
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15726;NULL;NULL;NULL;18;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:43.9794
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15762;NULL;NULL;NULL;18;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:44.8821
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15808;NULL;NULL;NULL;18;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:46.0295
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;15816;NULL;NULL;NULL;NULL;18.0000;4.0000;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;2;2023-05-10 13:03:46.2296
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;15817;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:46.2699
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;15818;NULL;NULL;NULL;19;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:46.2819
3;NULL;NULL;NULL;NULL;anonymous;Player Attacking;15897;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:48.4696
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15967;NULL;NULL;NULL;19;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:50.3005
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15976;NULL;NULL;NULL;19;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:50.5351
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;15997;NULL;NULL;NULL;19;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:51.0545
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16032;NULL;NULL;NULL;19;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:51.9349
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;16034;NULL;NULL;NULL;NULL;17.0000;2.0000;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;3;2023-05-10 13:03:51.9853
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;16035;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:52.0218
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;16036;NULL;NULL;NULL;20;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:52.0396
4;NULL;NULL;NULL;NULL;anonymous;Player Attacking;16099;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:53.7734
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;16128;NULL;Goblin 2 Variant (5);NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:54.5916
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16168;NULL;NULL;NULL;20;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:55.6227
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16225;NULL;NULL;NULL;20;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:57.0398
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16252;NULL;NULL;NULL;20;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:57.7068
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;16304;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:59.0255
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;16305;NULL;NULL;NULL;21;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:59.0583
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;16323;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:03:59.5366
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;16414;NULL;NULL;NULL;21;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:01.8784
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16414;NULL;NULL;NULL;21;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:01.8796
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16423;NULL;NULL;NULL;21;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:02.0945
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16477;NULL;NULL;NULL;21;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:03.4445
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;16528;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:04.7155
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;16529;NULL;NULL;NULL;22;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:04.7298
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;16557;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:05.4768
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;16698;NULL;NULL;NULL;22;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:08.8669
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16698;NULL;NULL;NULL;22;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:08.8669
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16707;NULL;NULL;NULL;22;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:09.0699
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16744;NULL;NULL;NULL;22;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:09.8355
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;16785;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:10.7217
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;16786;NULL;NULL;NULL;23;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:10.7356
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;16873;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:12.8785
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;16964;NULL;NULL;NULL;23;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:14.9563
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16964;NULL;NULL;NULL;23;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:14.9563
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16967;NULL;NULL;NULL;23;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:15.0240
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;16990;NULL;NULL;NULL;23;NULL;NULL;FALSE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:15.5057
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;17031;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:16.3559
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;17032;NULL;NULL;NULL;24;NULL;NULL;TRUE;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:16.3896
NULL;10;NULL;NULL;NULL;anonymous;BciFail;17727;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;FALSE;NULL;2023-05-10 13:04:30.4848
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;18315;NULL;NULL;5;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:42.2109
NULL;NULL;NULL;NULL;(0.713 0.796 0.833 0.843 0.851 0.844 0.828 0.823 );anonymous;NULL;18315;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:42.2119
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;18315;NULL;NULL;NULL;NULL;17.0000;0.0000;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;3;2023-05-10 13:04:42.2129
NULL;11;NULL;NULL;NULL;anonymous;BciSuccess;18315;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;TRUE;NULL;2023-05-10 13:04:42.2139
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;18708;NULL;NULL;6;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:50.2025
NULL;NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;18708;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;NULL;2023-05-10 13:04:50.2035
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;18708;NULL;NULL;NULL;NULL;17.0000;2.0000;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;NULL;3;2023-05-10 13:04:50.2050
NULL;12;NULL;NULL;NULL;anonymous;BciSuccess;18708;NULL;NULL;NULL;NULL;NULL;NULL;NULL;fdfc98f4-5725-4257-9346-0198b5999b7b;TRUE;NULL;2023-05-10 13:04:50.2055
